Tweet Date,cleaned_text,Sentiment
2023-09-15 09:55:34+00:00,business index strengthens untr bmri and tlkm shares profit,Positive
2023-09-12 11:48:35+00:00,most popular stocks bought by foreigners when ihsg is weak tlkm buka untr are champions,Positive
2023-09-12 06:36:33+00:00,telkom tlkm has a new cash cow that lifts the outlook a little more bullish tlkms stock price target has been revised up,Positive
2023-09-12 05:30:35+00:00,blackrocks different directions on fren excl and tlkm stocks,Neutral
2023-09-12 02:25:10+00:00,ihsg opens fluctuating ammn medc tlkm shares spread profits,Positive
2023-09-11 06:18:24+00:00,analisa saham ihsg tema how long ihsg can go jelang data bintang pekan ini video lengkapnya,Neutral
2023-09-08 08:56:12+00:00,bluechip isnt that good either ive held tlkm asii for years and still havent broken even it depends on the entry point,Negative
2023-09-05 14:33:05+00:00,analysts recommend buying telkom tlkm indosat isat and xl axiata excl shares but which one will make the most profit check out,Positive
2023-09-04 01:15:51+00:00,outflow big banks waktunya banking koreksi klik dulu kuy,Negative
2023-09-02 02:51:03+00:00,ihsg rises for a week foreign investors sell bbca bbri tlkm shares,Negative
2023-09-01 10:36:16+00:00,just buy lots of tlkm shares mom,Positive
2023-08-31 11:15:34+00:00,foreign investors again recorded net sales of shares mostly affecting bbca and tlkm shares,Negative
2023-08-31 01:16:06+00:00,ihsg at risk of correction monitor tlkm asii admr and auto shares,Negative
2023-08-30 05:13:57+00:00,stock battle hello young investors whos been waiting for our stock battle you will choose tlkm or isat shares make your best choice,Neutral
2023-08-28 23:36:04+00:00,ihsg predicted to strengthen again bbni and tlkm shares included in recommendations,Positive
2023-08-28 02:14:09+00:00,ihsg in last weekends trading closed down along with foreign investors actions that still made net sales of rp billion including in untr bmri and tlkm shares,Negative
2023-08-28 01:24:55+00:00,bakrie group shares were bought by foreigners after the footsie did anyone buy them followed first guys hashtag,Positive
2023-08-25 00:18:57+00:00,pusat perhatian dunia kepada testimony fed powell,Neutral
2023-08-24 08:03:09+00:00,tlkm is waiting at maybe its a double bottom,Positive
2023-08-24 07:55:40+00:00,adro can pay in installments please wait for or so,Positive
2023-08-23 02:15:41+00:00,im starting to monitor tlkm shares again while the price is still the highest target is,Positive
2023-08-20 05:33:34+00:00,most sold stocks by foreigners in a week including bbri inco tlkm,Negative
2023-08-16 07:59:52+00:00,just tlkm made me sick for a week i once cl million there that alone was painful enough i didnt dare to invest in anything other than stocks,Negative
2023-08-15 23:28:05+00:00,yes its not a stateowned company but there are stateowned companies that invest in them thanks haha,Negative
2023-08-15 23:22:03+00:00,peek at elsa asii and tlkm technical stock recommendations for today,Neutral
2023-08-15 16:43:32+00:00,until mitratel as of june mitratels shareholders consist of tlkm percent the public percent pt maleo investasi indonesia percent and the singapore government percent,Neutral
2023-08-15 12:23:08+00:00,along with excl digital telecommunications shares ekh ths tlkm is also bullish due to technical impact cs morning star,Positive
2023-08-15 09:13:35+00:00,peek at elsa asii and tlkm technical stock recommendations for today msn,Neutral
2023-08-14 17:16:33+00:00,check out the tlkm indf buka and btps stock recommendations from rhb securities monday msn,Neutral
2023-08-14 12:37:25+00:00,view emiten komponen otomotif saham ammn sido tlkm,Neutral
2023-08-14 08:15:36+00:00,dont slot beautiful sister better invest in stocks like bbri bbca tlkm indf untr itmg etc in addition to getting capital gain you can also get dividends distributed by the company some are x x or even x a year,Positive
2023-08-14 05:10:30+00:00,diligent investment cheap valuation tlkm stock ready to rise,Positive
2023-08-14 01:57:03+00:00,check out the tlkm indf buka and btps stock recommendations from rhb securities monday,Neutral
2023-08-14 01:08:05+00:00,ihsg today predicted to move sideways check tlkm indf bpts amp buka shares,Neutral
2023-08-11 10:39:57+00:00,hmm interesting need to monitor tlkm shares,Positive
2023-08-11 09:30:28+00:00,i totally agree theres no need to ask investors to save shares if the ipo shares collapse and become an issuer that is monitored,Negative
2023-08-11 06:05:10+00:00,list of recommended stocks today including antm to tlkm,Neutral
2023-08-11 06:05:06+00:00,list of recommended stocks today including antm to tlkm halloindo,Neutral
2023-08-10 08:24:39+00:00,asmillah aww lets learn atm etc save invest in stocks etc at bei via rti etc meaning divided by then rounded up to lots for antm indf mpmx ptba bris klbf tlkm asii ctra mtdl smdr or just which is or rounded up to lots www alhamdulillah,Positive
2023-08-10 05:46:35+00:00,ihsg session i strengthens to bbca tlkm goto shares most popular,Positive
2023-08-09 08:06:19+00:00,view kinerja saham big cap amp blue chip sebelumnya view bank digital artikel agustus amp prospek saham logam,Neutral
2023-08-09 00:08:36+00:00,ihsg predicted to weaken check out recommendations for klbf tlkm arto and bsde stocks,Negative
2023-08-08 01:04:57+00:00,blackrock is targeting stocks in indonesia accumulating stocks from various sectors including,Positive
2023-08-06 15:03:33+00:00,whats up with tklm tlkm shares have fallen this month,Negative
2023-08-05 01:18:32+00:00,ihsg weekly flash goto to tlkm stocks are targeted by investors,Positive
2023-08-04 06:08:02+00:00,jp morgan blackrock turnaround on telkom tlkm stocks,Neutral
2023-08-03 06:49:37+00:00,idx high dividend by jo inves d saham adro antm amrt asii bbca bbri n tlkm neh,Neutral
2023-08-03 05:15:53+00:00,mirae sekuritas maintains an overweight recommendation for the telecommunications sector with the main choices on excl and tlkm shares,Positive
2023-08-03 02:42:40+00:00,why is it that and tlkm are the same we already know that its not that good but why are they so enthusiastic about it want shares the quality of the internet that is attended is also like that ha ha ha when will tlkm turn green,Negative
2023-08-02 11:50:43+00:00,im stuck on tlkm basic,Negative
2023-08-02 04:28:34+00:00,ihsg tests check stock recommendations tlkm towr to pgas market,Neutral
2023-08-01 23:36:06+00:00,ihsg predicted to rise tlkm to bbri stocks recommendations katadata,Positive
2023-08-01 03:35:13+00:00,after financial release heres analysts views on telkom tlkm stocks,Neutral
2023-08-01 01:04:10+00:00,ihsg predicted to rise analysts recommend tlkm to adro stocks katadata,Positive
2023-08-01 00:32:03+00:00,ihsg predicted to rise analysts recommend tlkm to adro stocks,Positive
2023-07-31 23:02:33+00:00,telkom tlkm shares are on sale again seen at cheap valuations,Positive
2023-07-31 08:01:28+00:00,gt telko shares that have been quiet are ready to start getting excited tlkm via telkomsel is competing tightly with excl in the convergence market after indihome was transferred to telkomsel,Positive
2023-07-30 12:05:03+00:00,check telkom tlkm stock recommendations after the release of semester i performance,Neutral
2023-07-30 05:33:11+00:00,top laggard shares from tlkm to cpin can be bought pay attention to this market business,Positive
2023-07-30 05:33:08+00:00,tlkm to asii become laggard stocks in july check out the prospects market bisnis,Negative
2023-07-30 04:28:02+00:00,check out top laggard stock shopping guides from tlkm to unvr,Neutral
2023-07-30 04:10:14+00:00,learning about stocks is important to get an idea of stocks not just for the short term but for the future dont buy million straight away buy one lot first for example when bbcatlkm is going down in price buy lot also read financial articles regularly,Positive
2023-07-30 03:49:02+00:00,top laggard shares from tlkm to cpin can be bought pay attention to this,Positive
2023-07-30 02:52:04+00:00,tlkm to asii become laggard stocks in july check out the prospects,Negative
2023-07-29 17:34:38+00:00,what is the fair price of tlkm shares duwitmu,Neutral
2023-07-27 23:15:33+00:00,list of most sold stocks by foreign investors tlkm to btps,Negative
2023-07-27 11:12:11+00:00,mid was accompanied by news of telkom selling indihome shares to telkomsel this situation led foreigners to sell tlkm shares and affected its share price which continued to fall was this step taken by tlkm the right one,Negative
2023-07-27 10:57:28+00:00,the largest number of shareholders in indonesia bbca is people other data bbri goto holders tlkm holders number of residents who enter mutual fund bonds sid,Neutral
2023-07-27 06:05:36+00:00,ihsg weakens in first session mdka and tlkm shares become top losers,Negative
2024-02-24 16:25:54+00:00,i want to ask my boyfriend to withdraw his unvr shares from a long time ago he has given me the codes but he said it would be a shame if cl lost all the millions but this is hmsp volume,Negative
2024-02-08 04:08:58+00:00,oops coincidentally i have shares in hmsp the issuer of sampurna cigarettes which diligently gives dividends every year,Positive
2024-02-07 02:33:10+00:00,hmsp ptba bank and smra stocks are on todays profit radar check out the strategy to get maximum profit,Positive
2024-02-07 01:06:35+00:00,ihsg potentially strengthens to watch hmsp ptba to smra shares,Positive
2024-01-30 11:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp has held an extraordinary gms on january the gms approved to appoint andre dahan as director,Neutral
2024-01-25 02:14:55+00:00,oh my hmsp and adro have been down since last year those stocks are indeed in a downtrend,Negative
2024-01-24 18:31:17+00:00,yeah its like hes really stupid poor people who dont understand that hmsp its only even though its hilarious,Negative
2024-01-24 12:27:18+00:00,it has nothing to do with adro its been a downtrend for a year hmsp its been a downtrend for a year essa is bottoming mdka is green if youre used to monitoringtrading stocks you seem to understand that the market is indeed less friendly because usually during elections many people wait and see,Negative
2024-01-24 06:11:28+00:00,already claims auto shares immediately burn hm sampoerna hmsp shares burn after boy thohir claims support for prabowo,Negative
2024-01-24 02:45:13+00:00,hm sampoerna hmsp shares on fire after boy thohir claims to support prabowo via,Negative
2024-01-24 01:20:30+00:00,hm sampoerna hmsp shares on fire after boy thohir claims to support prabowo via,Negative
2024-01-24 01:10:56+00:00,after being claimed to support prabowo hm sampoerna shares weaken hm sampoerna hmsp shares are on fire after boy thohir claims to support prabowo via,Negative
2024-01-24 00:46:37+00:00,this is proof that the market also responded negatively to this candidate pair hm sampoerna hmsp stocks burn after boy thohir claims to support prabowo via,Negative
2024-01-23 16:57:21+00:00,wis to believe patono hm sampoerna hmsp stocks burn after boy thohir claims to support prabowo via,Negative
2024-01-23 16:28:50+00:00,youre not a trader hmsp shares are already in a downtrend,Negative
2024-01-23 16:09:36+00:00,hm sampoerna hmsp shares on fire after boy thohir claims to support prabowo,Negative
2024-01-23 16:05:21+00:00,fight hmsp stock correction is the aftermath of garibaldi boy thohirs statement stating support by bringing the names of onethird of economic contributors including djarum group sampoerna strategic group to adaro group for presidential candidate prabowo subianto,Negative
2024-01-23 14:30:16+00:00,hm sampoerna hmsp shares on fire after boy thohir claims to support prabowo,Negative
2024-01-18 12:11:04+00:00,how vanguard loves to snag cigarette issuer shares ggrm and hmsp,Positive
2024-01-17 01:28:03+00:00,bren hmsp hrta bipi included in todays stock recommendations ihsg chasing,Positive
2024-01-12 05:33:04+00:00,business history sampoerna hmsp plans stock buyback ahead of elections,Neutral
2024-01-11 05:21:20+00:00,check it out here are the leaks of this years dividend stock targets lppf hmsp ipcc mpmx pans hexa,Neutral
2024-01-05 06:21:24+00:00,pt hm sampoerna tbk hmsp and pt gudang garam tbk ggrm are increasing it seems like these investors have a new strategy maybe they think excise increases no problem we have a lot of shares so we can still make a profit,Positive
2024-01-05 06:07:08+00:00,row of big investors keeping hmsp ggrm stocks smoldering,Positive
2024-01-04 08:44:34+00:00,vanguard loves buying hm sampoerna hmsp shares times more than blackrock,Positive
2024-01-03 13:30:17+00:00,smokers are never provided with adequate accommodation and have no guarantee of adequate treatment if they are sick but continue to be extorted from taxes by the government cigarette excise increases by check out the prospects for hmsp ggrm cs cigarette stocks,Negative
2024-01-03 03:44:05+00:00,cigarette excise increases this january check recommendations for hmsp wiim to ggrm stocks,Negative
2024-01-02 22:08:09+00:00,cigarette excise increases by check out the prospects of hmsp ggrm cs cigarette stocks,Negative
2024-01-02 11:06:36+00:00,hmsp shares stung by electronic cigarette tax,Negative
2024-01-01 05:08:05+00:00,ihsg prediction first day of trading check aces hmsp smgr shares,Neutral
2023-12-29 05:21:16+00:00,pt jasa sukses makmur sentosa tbk rise purchased shares of pt taman dayu and pt golf taman dayu from pt hm sampoerna tbk hmsp,Positive
2023-12-28 10:35:05+00:00,property issuer hermanto tanoko buys shares in hmsp subsidiaries,Positive
2023-12-28 10:25:28+00:00,are you stuck in any of these stocks i spilled them here pgas bumi hmsp excl smgr,Neutral
2023-12-28 06:04:06+00:00,hermanto tanoko issuer rise acquires of shares in sampoerna subsidiary hmsp,Positive
2023-12-28 06:00:06+00:00,jaya sukses makmur rise or tanrise property a company owned by hermanto tanoko bought shares of pt taman dayu from hm sampoerna hmsp,Positive
2023-12-15 01:39:35+00:00,ihsg tests bsde excl hmsp stocks benefit from fed decision,Positive
2023-12-14 11:28:41+00:00,pt hanjaya mandala sampoerna tbk hmsp will hold an extraordinary on january at wib holders whose names are registered in the hmsp shareholders register on december at wib are entitled to attendbe represented at the event,Neutral
2023-12-08 07:53:42+00:00,view ihsg saham gjtl ritel rokok,Neutral
2023-11-24 13:02:34+00:00,hm sampoernas hmsp net profit exceeded estimates so what is the potential profit from hmsp shares read more,Positive
2023-11-22 01:59:10+00:00,mirae predicts that the ihsg will weaken today the securities company recommends accumulation in three stocks one of them is hmsp,Negative
2023-11-19 05:47:30+00:00,kretek girl kretek issuer in addition to the high euphoria of this top netflix film ggrm hmsp wiim shares are currently starting to attract after a long decline pagii minggu tirta qory free palestine,Positive
2023-11-17 00:45:33+00:00,ihsg prone to correction watch asii bbca hmsp inco shares,Negative
2023-11-16 06:42:14+00:00,newly published snowball focus analysis hmsp still cheap up to how much thesis summary hmsp shares have fallen compared to the highest share price in the last five years high excise increases threaten the companys performance and the prospects of the cigarette industry,Negative
2023-11-15 04:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp has published its q financial report hmsps revenue rose and net profit attributable to owners of the parent entity jumped compared to the same period in,Positive
2023-11-15 01:58:48+00:00,hopefully the cigarettes are sampoerna because i have a little bit of hmsp stock,Positive
2023-11-14 11:04:11+00:00,loading and unloading of sampoerna shares hmsp by several investors,Neutral
2023-11-14 09:35:53+00:00,hmsp nobu thats right crypto profits are transferred to stocks dont reverse it,Positive
2023-11-05 06:39:42+00:00,wiim vs hmsp iqoos girl,Neutral
2023-11-05 02:13:05+00:00,im not a cigarette addict but i know that cigarettes are indeed a pain thats why there is one stock i chose from this sector that is clearly not hmsp ggrm or wiim,Positive
2023-11-02 08:15:15+00:00,ihsg has opportunity to break recommended stocks akra brms hmsp smgr,Positive
2023-11-02 00:35:12+00:00,ihsg has opportunity to break recommended stocks akra brms hmsp smgr,Positive
2023-10-24 08:20:03+00:00,because of my writing about problematic stocks yesterday there was an interesting discussion about hmsp and the election if cigarette stocks have the potential to record an increase in demand because if there is a campaign and dawn attacks at least there are cigarettes besides basic necessities,Positive
2023-10-24 04:11:54+00:00,shm wdyt and excise tax increases will hmsp increase too buy this man give me some insight senior,Neutral
2023-10-23 07:43:36+00:00,hmsp this is a stock that is affected by the governments policy on cigarette excise its financial performance is also disrupted,Negative
2023-10-21 18:31:10+00:00,this issuer sector is extraordinary even though it has been squeezed from all directions it is still holding on i want to own hmsp but i hope it will be delisted and the company will buy back its shares times more,Positive
2023-10-21 17:33:22+00:00,please estimate philip morris intl recorded national cigarette sales volume in indonesia in m down yoy to billion sticks hmsps sales volume during m down yoy to billion sticks but market share increased to vs m,Neutral
2023-10-21 17:06:47+00:00,shm can i get some info do you think hmsp shares will go up or continue to go down thanks,Neutral
2023-10-20 12:45:03+00:00,still holding cigarette stocks philip morris notes national cigarette sales volume in indonesia in m fell yoy to billion sticks hmsp sales volume during m fell yoy,Negative
2023-10-11 09:35:49+00:00,are your favorite dividend hunter stocks on the list above you can stop by tiktok for stock video content hashtag,Neutral
2023-10-06 03:06:50+00:00,maybe the government can reevaluate this excise policy because the results of the sales data of cigarette issuers are still high this has not been seen from sales data such as wiim issuers whose tier is below hmsp and ggrm not to mention the potential for illegal cigarettes that are detrimental to the state,Negative
2023-10-06 02:26:37+00:00,if i analyze the increase in cigarette excise it turns out that it does not have a significant impact on reducing the habit of smoking i wrote the reasons from the hmsp annual report data and the customs website,Neutral
2023-09-12 11:20:00+00:00,pt hanjaya mandala sampoerna tbk hmsp has held an extraordinary gms on august the gms approved to appoint gunnar beckers amp johan bink as directors respectively replacing francisca rahardja amp dina lombardi,Neutral
2023-09-11 01:25:39+00:00,outflow in big banks causes ihsg to fall according to chipmin there is a correlation because our ihsg is supported by big banks the story of the founder of hmsp,Negative
2023-09-07 16:17:50+00:00,until hmsp shares rise again the target is,Positive
2023-09-07 08:40:50+00:00,bahas kisah siapa lagi ya comment donk dibawah coba mampir dulu kesini,Neutral
2023-08-30 00:16:35+00:00,ihsg has opportunity to reach level check stock recommendations auto hmsp ipcc,Positive
2023-08-22 07:48:58+00:00,good afternoon gallery friends lets take a look at the stocks around us this week more disclaimer on this content is not an invitation to buy or sell certain stocks,Neutral
2023-08-13 12:03:36+00:00,threat of delisting byan and hmsp shares from bei due to noncompliance with free float rules,Negative
2023-08-13 00:03:02+00:00,byan and hmsp shares threatened with delisting from idx due to this,Negative
2023-08-12 02:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp has published its financial report for semester i hmsps revenue grew and net profit attributable to owners of the parent entity jumped compared to semester i,Positive
2023-08-11 11:40:05+00:00,video printing jumbo profit time to buy hmsp shares cnbc indonesia,Positive
2023-08-11 05:44:32+00:00,jumbo profit amp potential cuan presidential election hmsp stock continues to blow,Positive
2023-08-05 02:35:09+00:00,cigarette issuer performance increasingly smoldering check ggrm and hmsp stock recommendations,Positive
2023-07-26 11:22:21+00:00,peek at technical stock recommendations for unvr hmsp medc on wednesday,Neutral
2023-07-23 22:28:31+00:00,tomorrow you can monitor the cigarette shares that broke out at hmsp it seems that uget wiim ggrm cigarettes will also follow suit if haemespe really rebounds,Positive
2023-07-20 17:37:02+00:00,cigarette industry has bright prospects check out ggrm and hmsp stock recommendations,Positive
2023-07-20 10:45:02+00:00,cigarette industry has bright prospects check out ggrm and hmsp stock recommendations,Positive
2023-07-20 10:39:34+00:00,ihsg strengthens today peek at klbf hmsp amrt and mapi stock recommendations,Positive
2023-07-18 09:05:00+00:00,on august at wib pt hanjaya mandala sampoerna tbk hmsp will hold an extraordinary holders of whose names are registered in the hmsp shareholders register on july at wib are entitled to attendbe represented at the event,Neutral
2023-07-12 04:52:25+00:00,the one who regrets the most is just buying hmsp shares with pgas,Negative
2023-07-08 01:40:06+00:00,cigarette issuers party is over what will happen to hmsp and ggrm stocks investor daily,Negative
2023-07-03 11:32:16+00:00,video intense expansion hmsp shares still interesting to collect,Positive
2023-06-27 04:22:03+00:00,cigarette issuers are compact in distributing dividends for the fiscal year thus becoming one of the sentiments for the movement of ggrm hmsp and wiim shares,Positive
2023-06-19 08:05:30+00:00,today cum dividend in the regular market pt caturkarda depo bangunan tbk depo will distribute dividends of rp per share pt hanjaya mandala sampoerna tbk hmsp rp per share pt metropolitan land tbk mtla rp per share,Positive
2023-06-16 11:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp will distribute for the financial year of rp or rp per share hmsp recorded net profit attributable to owners of the parent entity in of rp,Positive
2023-06-13 11:43:40+00:00,if the shares involved are hmsp,Negative
2023-06-13 01:32:03+00:00,the composite stock price index ihsg today is predicted to have the opportunity to reach with recommendations for icbp bbtn hmsp and aces shares,Positive
2023-06-13 00:07:52+00:00,todays stock recommendations june aisa anjt hmsp indy and prediction of ihsg price movements tuesday zi,Neutral
2023-06-12 23:50:35+00:00,todays stock recommendations june aisa anjt hmsp indy and predictions,Neutral
2023-06-12 01:58:41+00:00,check bmri hmsp mtel and buka stock recommendations from rhb securities monday,Neutral
2023-06-09 16:48:27+00:00,pt hanjaya mandala sampoerna tbk hmsp has published its q financial report hmsps revenue grew net profit attributable to owners of the parent entity increased compared to the same period in,Positive
2023-06-09 13:43:09+00:00,nope hmsp valuation is already expensive,Negative
2023-06-09 09:33:06+00:00,several big cap stocks such as goto and hmsp also supported the increase in the ihsg today,Positive
2023-06-09 04:29:11+00:00,mirae ihsg strengthens check ggrm hmsp and tkim stock recommendations investor daily,Positive
2023-06-09 02:24:05+00:00,mirae ihsg strengthens check ggrm hmsp and tkim stock recommendations,Positive
2023-06-03 16:15:50+00:00,on june at wib pt hanjaya mandala sampoerna tbk hmsp will hold an annual gms shareholders whose names are registered in the hmsp shareholders register on may at wib are entitled to attend or be represented at the event,Neutral
2023-06-03 07:01:25+00:00,waiki the indonesian progressive ambassador is furious because he saw that the shares of ggrm hmsp are really bad,Negative
2023-06-02 12:52:29+00:00,buy stocks that are close to your life as a result people are stuck in unilever hmsp goto then influencers make fun of this statement even though this is the origin of peter lynch where the stocks that we are familiar with such as those we consumework in the industry,Negative
2023-05-14 08:37:55+00:00,goto to hmsp here is a list of the most bought shares by foreigners,Positive
2023-05-10 18:58:35+00:00,tell me who won ucl pildun euro from bought bitcoin in and sold it all in bought doge in and sold it all in bought a house next to ikin in tera damai so i could get to know him faster the rest of the money was used to buy ggrm bbca hmsp shares its so good to be hallucinating,Positive
2023-05-07 23:06:32+00:00,ciptadana sekuritas maintains buy recommendation for hmsp and ggrm shares after positive net profit in q,Positive
2023-05-04 00:01:33+00:00,mnc securities beware of this support level agii to hmsp stocks have profit potential,Positive
2023-05-03 11:05:04+00:00,blackrock continues to cut its stake in hm sampoerna hmsp its remaining stake is now the smallest in the last years,Negative
2023-05-02 01:41:11+00:00,ihsg has the opportunity to rebound in todays trading tuesday bni securities recommends bbni tlkm and hmsp shares,Positive
2023-04-30 08:10:44+00:00,listen to the video mrs susi asked for hmsp instead of ggrm,Neutral
2023-04-27 04:27:22+00:00,stocks based on salary salary lt jt goto bumi dmas bjtm smdr elsa salary lt jt bjbr bnga bris antm adro hmsp salary jt bmri bbri gems mbap asii indf tlkm salary gt jt bbca bbni admf itmg untr byan icbp ggrm,Neutral
2023-04-26 03:37:50+00:00,btw hmsp has released a new product or i just saw it i just havent checked the latest chart on this stock is the stock still okay,Neutral
2023-04-18 03:40:00+00:00,issuers with the most shares on the idx goto to hmsp,Neutral
2023-04-14 03:59:11+00:00,top cursed stocks fell to,Negative
2023-04-10 01:07:02+00:00,the current ihsg movement range is in the range of to with recommendations for hmsp bank bbtn and cbre shares,Neutral
2023-04-09 12:22:03+00:00,investors can pay attention to stocks such as eraa ssms hmsp ggrm wiim mapi and irra on mondays trading,Neutral
2023-04-09 12:18:00+00:00,ihsg lq the effect of the decline in the technology sector goto buka is noncyclical ggrm hmsp icbp amrt,Negative
2023-03-31 06:30:18+00:00,profit plunges hmsp shares plunge hit arb,Negative
2023-03-29 16:15:08+00:00,come on hmsp dont lose come on lets do it,Positive
2023-03-29 10:15:02+00:00,hm sampoerna hmsp shares tend to be in the spotlight ahead of the dividend distribution period,Neutral
2023-03-18 06:55:30+00:00,my hmsp is still in the red for more than a year but i am still grateful because the dividends keep coming in,Positive
2023-03-14 02:24:05+00:00,cigarette stocks of pt gudang garam tbk ggrm and pt hm sampoerna tbk hmsp are soaring as the increase in selling prices can improve margins,Positive
2023-03-13 13:00:42+00:00,hiyahiya tomorrow buy hmsp shares in selot so you have power during the interview what do you want i am a shareholder in this company quickly accept me in the company or i will report to the board of directors,Positive
2023-03-13 06:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp will hold an extraordinary gms on april at wib shareholders whose names are registered in the hmsp shareholders register on march at wib are entitled to attend the event,Neutral
2023-03-10 01:03:03+00:00,as ihsg has the potential to rise analysts recommend investors to pay attention to asri bbca bbri bbni bina jsmr unvr icbp hmsp and wton stocks,Positive
2023-03-09 07:25:44+00:00,genvest friends did you know during the period of february march hmsp shares were among the largest foreign purchases lets see more information in the following post,Positive
2023-03-09 07:25:43+00:00,in this ngonten ngobrolin emiten we will discuss pt hanjaya mandala sampoerna tbk shares or known as hmsp,Neutral
2023-03-08 11:35:21+00:00,udh cl hmsp a few days ago after waiting for approximately years,Negative
2023-03-08 11:18:11+00:00,hmsp per years ago in the s x who said the valuation was cheap dividend yield in was also who said the dividend was big hehehe,Negative
2023-03-08 07:14:14+00:00,stuck in hmsp for years back and forth even though only lots of tests its really trash,Negative
2023-03-06 09:40:00+00:00,a list of potential stocks throughout march from hmsp to buka,Positive
2023-02-27 03:06:23+00:00,launch of iqos factory hm sampoerna hmsp stock price target revised up,Positive
2023-02-26 07:05:00+00:00,pt hanjaya mandala sampoerna tbk hmsp provided a loan to pt golf taman dayu a subsidiary of hmsp amounting to idr billion on february the loan was provided to improve the performance of pt golf taman dayus operational activities,Neutral
2023-02-23 00:25:04+00:00,ihsg is predicted to continue its correction towards the area mnc sekuritas suggests to observe agro asii elsa hmsp stocks,Negative
2023-02-21 13:36:34+00:00,ihsg is predicted to still be at risk of correction tomorrow with recommended stocks of ggrm bbca smgr tlkm bsde asii hmsp akra,Negative
2023-02-21 12:46:48+00:00,please normalize smoking at an early age so that the shareholders of hmsp ggrm wiim itic will be happy to see it,Positive
2023-02-20 01:43:07+00:00,ihsg predicted to rise recommended profits from goto hmsp bbtn stocks,Positive
2023-02-13 05:13:38+00:00,cigarette issuer shares ggrm hmsp and wiim dropped in session i,Negative
2023-02-09 05:40:15+00:00,ihsg lq berkat kenaikan saham bank consumer usdidr rp,Positive
2023-02-07 07:48:42+00:00,just bought hmsp instead of ggrm yesterday,Positive
2023-02-07 01:44:02+00:00,purchasing power increases hm sampoerna hmsp shares revised up to idr,Positive
2023-02-07 01:36:22+00:00,hmsp anyone have the same thoughts if it is already in an attractive area according to the technical chart fundamental i dont know januarys chart wave down will be finished rsi weekly divergence volume profile at price shows void area,Positive
2023-02-03 02:16:01+00:00,ihsg bullish all the time above supported by earnings inflow amp gdp q ri feb prediction vs in q so good bank konstruksi property semen industrial consumer amp ritel,Positive
2023-02-01 02:25:34+00:00,update changes to the lq stock list for the trading period february july enter aces akra essa scma sido srtg exit bfin eraa hmsp mika mncn wika changes to the idx stock list for the trading period february,Neutral
2023-01-31 02:11:51+00:00,minimal impact of excise increase trimegah securities upgrades gudang garam ggrm and sampoerna hmsp shares,Positive
2023-01-29 11:45:46+00:00,some interesting facts nonprimary consumer goods sector has stocks that entered aces and scma and that left eraa and mncn the stock weight before was down to primary consumer goods sector hmsp exited but the sectoral weight actually increased from to,Neutral
2023-01-29 07:38:59+00:00,reasons why gudang garam cigarette shares ggrm hmsp et al strengthened,Positive
2023-01-28 02:38:39+00:00,the indonesia stock exchange idx has removed equity securities of pt hm sampoerna tbk idxhmsp from the list of stocks included in the lq low carbon leaders starting february,Neutral
2023-01-27 01:19:16+00:00,quoting the statement of the indonesia stock exchange on the lq index there are stocks that are no longer included in the calculation namely bfin eraa hmsp mika mncn and wika these issuers will be replaced by shares of aces akra essa scma sido and srtg,Neutral
2023-01-26 08:47:36+00:00,ada anggota baru lq idx dan idx mana jagoan kalian coba di klik,Neutral
2023-01-26 06:28:51+00:00,update changes to the lq stock list for the trading period february july enter aces akra essa scma sido srtg exit bfin eraa hmsp mika mncn wika changes to the idx stock list for the trading period february,Neutral
2023-01-26 05:55:13+00:00,a total of issuers were removed from the idx lq index list these include hm sampoerna hmsp and media nusantara citra mncn shares,Negative
2023-01-26 05:07:05+00:00,exiting lq has no effect investors still rush to buy up hmsp shares,Positive
2023-01-22 04:19:24+00:00,example of issuer hmsp if you are an investor who does not have a strategy who just buys at the peak of rp and because the title is investment it is usually interpreted as having to hold the stock as long as possible you must be losing money now even though net profit continues to fall it could be an indicator of cut loss,Negative
2023-01-14 15:50:54+00:00,invest in stocks whose products we know products we use meanwhile in the proto aisa giaa hmsp goto sril fren,Negative
2023-01-09 01:32:33+00:00,ihsg today could be green check bbca hmsp to adro shares,Positive
2022-12-24 20:08:48+00:00,lq not all profit unvr goto hmsp,Negative
2022-12-21 22:49:32+00:00,yugen ihsg strengthens hmsp to klbf enter stock shopping list,Positive
2022-12-19 14:04:36+00:00,ace hardware aces shares are trending again because their prices have plummeted yesterday hmsp and unvr even the mighty fall,Negative
2022-12-18 23:35:13+00:00,for todays ihsg analysts recommend bbni indf antm tbig hmsp unvr icbp wika ggrm bbca bina pwon and asri stocks,Positive
2022-12-14 01:30:27+00:00,check hmsp emtk akra bbyb and unvr stock recommendations for wednesdays trading,Neutral
2022-12-04 09:51:31+00:00,there is hmsp and ggrm from it has been deleted,Neutral
2022-12-01 14:17:10+00:00,i like words like this very typical investor also open a seminar speak in front of investors unvr aces ggrm hmsp wskt bumi,Neutral
